회사명,거래소코드,회계년도,통계청 한국표준산업분류 코드 10차(대분류),부채비율,당좌비율,유동비율,이자보상배율(이자비용),영업활동으로 인한 현금흐름(간접법)(*)(IFRS)(천원),이자비용(IFRS)(천원),차입금의존도,자기자본구성비율,당기순이익(손실)(IFRS)(천원),감가상각비(백만원),금융비용(백만원),단기차입금(*)(IFRS)(천원),유동성장기부채(*)(IFRS)(천원),장기차입금(*)(IFRS)(천원),법인세비용차감전(계속사업)손익(백만원),매출액영업이익률,자기자본순이익률,총자본순이익률,매출액(수익)(*)(IFRS)(천원),총자본회전률,자기자본회전률,운전자본회전률,순운전자본회전률,재고자산회전률,당좌자산회전률,유동자산회전률,매출액증가율,총자본증가율,자기자본증가율,순이익증가율,유형자산증가율,유동자산증가율,재고자산증가율,영업이익증가율,총자본투자효율,부가가치율,노동소득분배율,자본분배율,이윤분배율,투자활동으로 인한 현금흐름(*)(IFRS)(천원),재무활동으로 인한 현금흐름(*)(IFRS)(천원),자산(*)(IFRS)(천원),부채(*)(IFRS)(천원),자본(*)(IFRS)(천원),연구개발비(IFRS)(천원),* (정상)영업손익(보고서기재)(IFRS)(천원)
흥성사료주식회사,020543,2014/12,10,117.77,71.78,132.84,5.38,,,44.88,45.92,,519.55,-532.18,,,,1605.83,2.06,2.33,1.05,,1.21,2.67,0,1.05,4.58,3.01,1.82,-18.78,-6.28,-3.31,-76.08,-5,-6.65,26.96,-45.29,4.47,3.59,62.09,37.91,24.37,,,,,,,
흥성사료주식회사,020543,2015/12,10,108.77,92.32,141,2.59,,,43,47.9,,543.13,-302.26,,,,-1288,1.03,-2.22,-1.04,,1.09,2.32,0,0.94,4.04,2.74,1.63,-15.23,-6.24,-2.19,0,-0.16,-4.6,-28.34,-57.69,1.89,1.68,138.65,-38.65,-56.93,,,,,,,
흥성사료주식회사,020543,2016/12,10,80.64,103.27,153.42,5.2,,,36.22,55.36,,529.8,-120.24,,,,2229.29,2.79,3.31,1.7,,1.08,2.1,0,1,4.97,2.53,1.68,-8.98,-10.56,3.37,0,-1.01,-18.49,-22.83,147.9,6.86,5.99,54.86,45.14,26.26,,,,,,,
흥성사료주식회사,020543,2017/12,10,61.37,127.22,183.22,0.22,,,27.83,61.97,,402.07,-73.46,,,,3244.5,0.13,4.71,2.76,,0.91,1.55,0,0.93,4.71,2.18,1.49,-23.09,-6.36,4.82,48,0.4,-7.53,-13.54,-96.44,8.17,8.68,46.82,53.18,34.88,,,,,,,
흥성사료주식회사,020543,2018/12,10,68.61,109.3,164.95,2,,,31.74,59.31,,426.06,72.47,,,,877.36,1.77,1.31,0.8,,0.94,1.55,0,0.99,4.87,2.31,1.57,2.83,5.87,1.32,-71.23,0.93,3.76,14.53,1307.58,5.21,5.7,65.82,34.18,14.85,,,,,,,
흥성사료주식회사,020543,2019/12,10,67.87,113.2,168.19,2.24,,,32.73,59.57,,421.82,53.5,,,,1244.2,1.92,1.75,1.04,,1.03,1.73,0,1.08,5.18,2.58,1.72,13.32,1.32,1.76,34.9,-0.71,2.5,-0.67,22.94,5.6,5.48,63.91,36.09,18.4,,,,,,,
흥성사료주식회사,020543,2020/12,10,66.9,116.72,170.92,4.74,,,31.12,59.91,,449.15,-305.73,,,,4492.68,2.41,6.15,3.68,,0.99,1.66,0,1.04,5.12,2.43,1.65,-1.29,3.02,3.61,261.95,-0.46,3.59,0.46,23.74,9.56,9.76,48.27,51.73,37.87,,,,,,,
흥성사료주식회사,020543,2021/12,10,109.08,75.85,133.34,7.27,,,40.67,47.83,,497.82,-541.9,,,,-532.67,1.55,-0.8,-0.43,,1.16,2.18,0,1.11,4.89,3,1.86,28.45,16.62,-6.91,0,0.31,23.74,68.26,-17.4,3.19,2.96,109.68,-9.68,-12.4,,,,,,,
흥성사료주식회사,020543,2022/12,10,126.26,83.27,125.09,3.6,,,47.54,44.2,,537.75,114.39,,,,341.62,3.26,0.44,0.2,,1.31,2.86,0,1.16,5.42,3.33,2.06,27.28,9.14,0.85,0,0.68,7.37,-16.73,167.67,4.22,3.35,76.46,23.54,4.61,,,,,,,
흥아라인주식회사,092431,2019/12,50,187.93,181.53,189.81,-2.08,,,4.27,34.73,,1781.53,1394.7,,,,-12713.17,-3.94,-21.28,-7.39,,0.41,1.18,0.04,0.59,20.63,0.94,0.9,0,0,0,0,0,0,0,0,-1.9,-9.3,0,0,0,,,,,,,
흥아라인주식회사,092431,2020/12,50,103.06,79.8,87.44,4.25,,,7.2,49.25,,14025.08,1866.05,,,,44399.07,5.25,22.08,9.43,,1.39,3.26,0.01,2.79,84.12,5.06,4.77,656.26,22.04,73.04,0,25.36,-57.33,-14.53,0,14.61,11.54,16.46,83.54,58.71,,,,,,,
흥아라인주식회사,092431,2021/12,50,43.99,255.55,265.9,51.46,,,7.77,69.45,,16436.29,-3432.37,,,,389966.26,32.19,84.2,52.62,,1.7,2.71,0.01,3.26,104.97,5.12,4.89,94.78,90.68,168.9,791.51,25.76,435.63,138.72,1094.57,43.83,33.9,3.6,96.4,91.5,,,,,,,
흥아라인주식회사,092431,2022/12,50,21.7,620.72,632.28,64.32,,,2.08,82.17,,20044.43,-15301.49,,,,687398.79,32.77,79.85,61.23,,1.47,1.92,0.01,2.61,120.53,3.36,3.27,31.93,31.92,56.09,77.03,29.17,34.17,-36.96,34.3,56.27,43.51,2.39,97.61,95.66,,,,,,,
흥아상사(주),020544,2012/12,68,26.28,4231.57,4231.57,999999999,,,0,79.19,,295.88,-354.64,,,,729.74,14.24,2.56,2.03,,0.08,0.1,0.1,0.27,0,0.28,0.28,5.92,1.38,0.82,11.9,-1.43,8.15,0,12.97,6.49,79.49,52.73,47.27,31.06,,,,,,,
흥아상사(주),020544,2013/12,68,26.72,3374.37,3374.37,999999999,,,0,78.92,,272.89,-315.19,,,,681.96,13.53,2.38,1.88,,0.09,0.11,0.11,0.27,0,0.28,0.28,6.49,0.58,0.23,-6.35,-1.34,4.91,0,1.14,6.55,75.86,55.34,44.66,28.62,,,,,,,
흥아상사(주),020544,2014/12,68,26.61,4196.5,4196.5,999999999,,,0,78.98,,274.23,-251.37,,,,728.55,17.05,2.52,1.99,,0.09,0.11,0.1,0.27,0,0.27,0.27,4.74,0.73,0.82,6.56,-1.36,6.66,0,32,6.99,77.82,52.98,47.02,28.39,,,,,,,
흥아상사(주),020544,2015/12,68,22.77,2945.76,2945.76,999999999,,,0,81.45,,328.52,-202.88,,,,631.41,12.97,2.19,1.76,,0.09,0.12,0.1,0.28,0,0.29,0.29,3.57,-2.97,0.06,-12.84,-0.09,-9.25,0,-21.22,7.7,80.33,53.85,46.15,23.14,,,,,,,
흥아상사(주),020544,2016/12,68,19.75,4156.33,4156.33,999999999,,,0,83.51,,383.1,-150.78,,,,398.55,8.1,1.39,1.15,,0.1,0.12,0.11,0.31,0,0.31,0.31,0.69,-3.18,-0.74,-36.53,-1.95,-5.83,0,-37.08,7.7,77.22,58.69,41.31,15.18,,,,,,,
흥아상사(주),020544,2017/12,68,20.68,4008.22,4008.22,999999999,,,0,82.87,,346.86,-149.38,,,,490.8,11.74,1.71,1.42,,0.1,0.12,0.12,0.32,0,0.33,0.33,2.4,0.34,-0.44,22.03,-0.63,2.34,0,48.41,8.18,80.34,57.77,42.23,17.38,,,,,,,
흥아상사(주),020544,2018/12,68,20.31,4965.44,4965.44,999999999,,,0,83.12,,391.51,-188.43,,,,480.13,9.6,1.7,1.41,,0.11,0.13,0.11,0.33,0,0.33,0.33,4.26,-0.76,-0.45,-0.9,-1.79,2.33,0,-14.81,8.23,76.95,58.98,41.02,17.25,,,,,,,
흥아상사(주),020544,2019/12,68,19.1,4060.59,4060.59,999999999,,,0,83.96,,342.78,-208.43,,,,514.15,9.21,1.84,1.54,,0.11,0.13,0.09,0.33,0,0.33,0.33,0.39,-1.33,-0.33,7.57,-1.81,-0.45,0,-3.67,8.55,78.63,60.28,39.72,18.09,,,,,,,
흥아타이어판매주식회사,088820,2018/12,46,0,62.86,94.89,999999999,,,0,0,,39.66,-1.41,,,,-139.55,-0.64,0,-3.8,,5.34,0,0.05,2.69,16.36,8.34,5.52,0,0,0,0,0,0,0,0,16.58,6.21,90.31,9.69,-11.45,,,,,,,
흥아타이어판매주식회사,088820,2019/12,46,0,56.67,93.55,999999999,,,0,0,,36.31,-3.19,,,,-104.83,-0.69,0,-1.29,,2.48,0,0.11,1.24,6.95,4.06,2.56,2.44,20.6,0,0,116.73,20.81,41.05,0,14.11,6.22,87.23,12.77,-8.38,,,,,,,
흥아타이어판매주식회사,088820,2020/12,46,0,63.17,89.88,999999999,,,0,0,,28.77,-1.22,,,,-369.4,-2.29,0,-4.13,,2.48,0,0.11,1.22,7.4,3.9,2.56,10.12,1.81,0,0,25.21,1.78,-23.28,0,9.83,4,113.09,-13.09,-41.65,,,,,,,
흥아타이어판매주식회사,088820,2021/12,46,0,62.02,87.95,-17.66,,,0,0,,66.94,3.5,,,,-97.7,-0.45,0,-1.04,,2.53,0,0.09,1.24,8.94,3.76,2.64,7.36,8.06,0,0,209.87,5.69,4.86,0,15.02,6.16,83.75,16.25,-6.67,,,,,,,
흥아타이어판매주식회사,088820,2022/12,46,0,59.31,86.05,-15.37,,,0,0,,86.05,11.66,,,,-186.8,-0.74,0,-1.71,,2.28,0,0.11,1.13,8,3.49,2.43,5.06,24.42,0,0,55.79,22.56,29.17,0,12.3,5.97,79.7,20.3,-12.52,,,,,,,
흥안실업주식회사,095711,2019/12,74,915.31,102.16,102.16,14.21,,,24.56,9.85,,56.46,-22.55,,,,629.22,3.39,243.52,23.98,,6.91,70.12,0.03,8.21,0,16.24,16.24,0,0,0,0,0,0,0,0,29.31,8.49,45.8,54.2,40.92,,,,,,,
흥안실업주식회사,095711,2020/12,74,344,73.28,73.28,12.4,,,22.02,22.52,,98.42,-20.73,,,,281.86,2.76,37.29,6.16,,3.65,22.07,0.06,4.07,0,8.86,8.86,11.75,11.52,155.01,-45.64,11.17,4.93,0,-8.98,20.39,5.89,60.78,39.22,28.67,,,,,,,
흥안실업주식회사,095711,2021/12,74,357.17,81.29,81.29,3.29,,,45.26,21.87,,42.95,-7.69,,,,247.86,0.93,22.34,4.97,,3.28,14.75,0.08,3.39,0,7.81,7.81,-15.17,-20.96,-23.23,-23.92,-12.94,-12.24,0,-71.29,24.72,6.66,66.66,33.34,22.76,,,,,,,
흥안실업주식회사,095711,2022/12,74,359.66,70.38,70.38,1.18,,,37.26,21.76,,32.46,1.25,,,,21.7,0.51,3.18,0.69,,3.26,14.96,0.09,2.82,0,6.59,6.59,-10.46,3.79,3.23,-87.43,-2.49,27.01,0,-51.14,16.01,5,83.99,16.01,4.26,,,,,,,
흥안운수주식회사,028030,2012/12,49,39.73,48.55,49.01,3.94,,,18.09,71.57,,808.31,193.63,,,,3182.85,5.42,9.19,6.23,,0.66,0.97,0,1.97,886.43,6.31,6.27,3.07,-3.32,7.76,0.65,-3.3,-41.8,-3.41,-20.13,53.83,80.19,79.68,20.32,11.78,,,,,,,
흥안운수주식회사,028030,2013/12,49,36.69,68.02,68.48,4.27,,,16.78,73.16,,711.2,87.93,,,,2907.47,4.49,6.83,4.95,,0.67,0.93,0,2.73,940.05,7.45,7.39,2.9,4.74,7.06,-20.12,-0.41,37.21,-2.51,-14.75,12.46,18.89,25.1,74.9,38.8,,,,,,,
흥안운수주식회사,028030,2014/12,49,34.88,30.52,30.9,7.64,,,14.65,74.14,,676.87,60.19,,,,4910.84,6.98,12.4,9.14,,0.66,0.89,0,2.48,870.87,7.98,7.91,4.96,11.2,12.7,99.6,0.25,-30.42,29.51,63.06,15.25,24.5,19.06,80.94,56.89,,,,,,,
흥안운수주식회사,028030,2015/12,49,32.85,19.76,20.12,7.2,,,13.7,75.27,,1004.23,-9.27,,,,3655.09,5.9,7.92,5.92,,0.58,0.78,0,2.28,767.91,11.36,11.2,-4.4,4.62,6.21,-30.21,1.34,-35.39,-7.86,-19.21,12.76,22.44,22.57,77.43,45.35,,,,,,,
흥안운수주식회사,028030,2016/12,49,31.53,45.95,46.21,9.39,,,12.78,76.03,,836.34,-58.4,,,,3642.21,7.1,7.55,5.71,,0.55,0.72,0,2.11,911.38,8.54,8.46,-0.58,6.93,8.01,2.05,2.73,135.23,-25.32,19.7,11.59,21.92,23.64,76.36,47.66,,,,,,,
흥안운수주식회사,028030,2017/12,49,36.37,39.41,39.62,6.85,,,11.61,73.33,,1510.78,-123.42,,,,3469.57,4.34,7.11,5.31,,0.51,0.68,0,1.81,1105.03,6.08,6.05,0.83,9.74,5.84,0.73,24.27,0.96,-5.49,-38.41,11.3,23.26,22.09,77.91,44.87,,,,,,,
흥안운수주식회사,028030,2018/12,49,35.9,44.14,44.33,2.11,,,14.48,73.58,,2526.35,-101.34,,,,2378.89,1.46,5.03,3.69,,0.51,0.69,0,1.71,1235.26,5.79,5.76,4.38,-0.43,-0.09,-27.3,1.3,18.05,-7.82,-64.85,11.65,22.86,24.64,75.36,31.79,,,,,,,
흥안운수주식회사,028030,2019/12,49,28.75,36.71,36.9,-0.12,,,8.82,77.67,,3297.16,-4.44,,,,1874.09,-0.09,4.59,3.47,,0.54,0.72,0,2.03,1533.57,6.99,6.96,5.35,-2.99,2.4,-7.68,3.43,-38.8,-23.09,0,12.65,22.87,23.37,76.63,27.85,,,,,,,
흥안운수주식회사,028030,2020/12,49,25.66,48.47,48.7,0.84,,,7.65,79.58,,2747.77,-122.51,,,,3093.36,0.47,6.38,5.01,,0.56,0.72,0,2.43,1642.24,8.14,8.1,3.47,2.65,5.17,44.17,-7.73,34,22.25,0,13.35,23.95,21.59,78.41,37.06,,,,,,,
흥안운수주식회사,028030,2021/12,49,19.17,59.91,60.32,10.04,,,3.75,83.91,,2060.19,-500.13,,,,5198.73,2.89,9.75,7.97,,0.58,0.71,0,2.71,1369.02,7.82,7.78,3.28,-2.06,3.27,59.34,-6.99,-12.1,25.24,529.71,15.72,26.74,20.15,79.85,51.2,,,,,,,
흥안운수주식회사,028030,2022/12,49,28.65,36.02,36.23,4.81,,,12.33,77.73,,1649.4,-466.99,,,,3498.71,2.76,8.69,7.02,,0.65,0.81,0,2.75,1429.53,8.94,8.88,11,0.12,-7.26,-12.72,-4.89,7.83,-8.82,6.07,12.45,19.09,26.54,73.46,56.38,,,,,,,
흥영산업개발주식회사,105917,2021/12,68,0,6.67,439.22,999999999,,,101.81,0,,0,0,,,,-463.18,0,0,-4.35,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.18,0,0,0,0,,,,,,,
흥영산업개발주식회사,105917,2022/12,68,0,13.63,97.16,999999999,,,100.38,0,,0,-0.77,,,,-347.59,0,0,-1.39,,0,0,0,0,0,0,0,0,35.02,0,0,0,34.88,17.74,0,-1.16,0,0,0,0,,,,,,,
흥우건설(주),043327,2012/12,41,15.17,390.07,403.06,383.12,,,0,86.83,,45.92,-283.69,,,,2190.96,4.28,3.02,2.63,,0.73,0.84,0.04,1.65,35.68,2.19,2.06,-26.87,2.9,2.67,-69.64,498.98,4.73,-60.07,-53.17,4.18,5.77,31.24,68.76,61.96,,,,,,,
흥우건설(주),043327,2013/12,41,15.5,356.24,368.04,137.4,,,0,86.58,,33.6,-186.6,,,,3194.83,4.92,3.97,3.44,,0.79,0.91,0.02,1.78,69.94,2.32,2.25,11.86,4.47,4.17,35.9,-7.32,0.57,0,28.47,5.67,7.31,25.97,74.03,59.41,,,,,,,
흥우건설(주),043327,2014/12,41,20.27,308.89,308.89,489.28,,,0,83.14,,15.07,-246.07,,,,1843.93,6.46,1.99,1.68,,0.54,0.64,0.01,1.11,101.48,1.47,1.45,-27.45,6.41,2.18,-48.36,-79.88,24.55,0,-4.72,3.5,6.62,38.09,61.91,46.69,,,,,,,
흥우건설(주),043327,2015/12,41,25.11,330.92,330.92,0.6,,,12.63,79.93,,58.96,-232.31,,,,-13316.27,1.01,-20.63,-16.85,,0.57,0.7,0,1.17,0,1.54,1.54,0.19,-15.45,-18.72,0,-12.25,-30.15,0,-84.34,-18.11,-28.91,0,0,0,,,,,,,
흥우건설(주),043327,2016/12,41,34.35,230.76,230.76,2.95,,,12.22,74.43,,37.88,-286.92,,,,-5625.79,4.03,-12.19,-9.42,,0.76,0.99,0,1.2,0,1.67,1.67,18.35,-5.88,-12.35,0,-33.5,66.06,0,371.86,-7.09,-9,0,0,0,,,,,,,
흥우건설(주),043327,2017/12,41,17.69,350.12,350.3,27.79,,,0,84.97,,24.82,-684.34,,,,4736.52,7.92,8,6.36,,1.15,1.45,0,1.61,10095.89,2.21,2.21,41.82,-5.74,7.61,0,-39.83,-28.48,0,178.83,9.29,7.84,24.7,75.3,70.6,,,,,,,
흥우건설(주),043327,2018/12,41,12.26,484.44,484.85,148.12,,,0,89.08,,13.52,-748.44,,,,3561.39,3.28,5.41,4.71,,0.62,0.72,0,1.03,1813.43,1.28,1.28,-47,1.05,5.94,-27.76,-44.91,19.54,95.06,-78.04,7.03,11.31,31.57,68.43,66.69,,,,,,,
흥우건설(주),043327,2019/12,41,11.06,512.79,513.05,140.32,,,0,90.04,,11.73,-527.18,,,,3002.93,3.39,4.28,3.83,,0.67,0.75,0,1.08,1900.69,1.3,1.3,11.71,5.89,7.03,-15.89,-71.52,2.19,-38.78,15.47,6.21,9.47,35.2,64.8,59.98,,,,,,,
흥우건설(주),043327,2020/12,41,27.84,238.67,238.77,205.73,,,0,78.22,,3.33,-487.49,,,,3513.35,5.49,4.8,4.01,,0.78,0.93,0,1.14,3250.36,1.51,1.51,29.87,19.05,3.43,17.95,-70.6,21.14,0,110.11,6.23,8.72,34.35,65.65,59.17,,,,,,,
흥우건설(주),043327,2021/12,41,27.12,244.51,244.59,173.7,,,0,78.66,,4.94,-522.49,,,,3010.28,3.19,3.85,3.02,,0.91,1.15,0,1.23,4872.91,1.74,1.74,28.72,3.38,3.96,-16.7,461.13,3.75,-28.28,-25.07,5.56,6.24,40.85,59.15,53.45,,,,,,,
흥우건설(주),043327,2022/12,41,24.55,260.39,260.4,76.83,,,0,80.29,,8.04,-485.53,,,,2294.43,2.7,2.86,2.27,,0.91,1.15,0,1.26,11558.83,1.76,1.76,2.84,0.87,2.96,-23.18,169.08,-0.79,-96.2,-12.93,4.83,5.32,48.98,51.02,46.91,,,,,,,
흥우산업(주),020547,2012/12,42,23.25,520.67,536.38,12.8,,,0,81.14,,5037.6,-1237.48,,,,1991.43,0.17,1.95,1.55,,1.67,2.1,0.01,2.06,90.85,2.48,2.41,-29.99,0.21,4.71,-79.6,-1.31,-3.27,18.29,-94.34,9.3,5.57,31.41,68.59,16.62,,,,,,,
흥우산업(주),020547,2013/12,42,31.71,410.48,425.5,-17.02,,,0,75.92,,3270.27,-1384.34,,,,2815.7,-0.21,2.85,2.24,,1.7,2.16,0.02,2.07,77.51,2.6,2.51,6.76,10.19,3.11,52,-18.76,8.64,30.94,0,7.55,4.67,35.96,64.04,28.23,,,,,,,
흥우산업(주),020547,2014/12,42,25.54,463.78,492.19,23.39,,,0,79.65,,2362.91,-1206.36,,,,2496.31,0.54,0.93,0.72,,1.54,1.99,0.03,1.88,49.46,2.4,2.29,-6.22,-3.62,1.12,-66.72,-15.33,-2.68,59.19,0,6.97,4.43,42.29,57.71,10.56,,,,,,,
흥우산업(주),020547,2015/12,42,63.33,210.68,222.81,-14.98,,,15.64,61.23,,2419.21,-593.83,,,,-21365.41,-1.98,-28.79,-20.31,,1.54,2.18,0.03,1.81,42.43,2.53,2.38,-3.35,-2.67,-25.19,0,165.24,-11.52,-16.55,0,-15.58,-9.97,0,0,0,,,,,,,
흥우산업(주),020547,2016/12,42,82.25,205.37,212.99,-13.06,,,24.03,54.87,,6580.93,686.62,,,,-12592.17,-9.69,-20.36,-11.79,,1.29,2.23,0.02,1.47,47.86,2.25,2.15,-13.34,10.04,-1.38,0,33.38,4.78,-31.13,0,-1.39,-1.13,0,0,0,,,,,,,
흥우산업(주),020547,2017/12,42,79.04,210.28,215.56,5.02,,,28.62,55.85,,5450.18,789.3,,,,5734.63,2.91,8.1,4.49,,1.56,2.81,0.01,1.73,85.31,2.62,2.54,29.82,4.99,6.87,0,-22.98,14.73,-21.41,0,12.52,8.23,16.83,83.17,35,,,,,,,
흥우산업(주),020547,2018/12,42,61.42,254.6,261.2,4.25,,,18.72,61.95,,4666.14,300.16,,,,4422.27,1.98,6.49,3.82,,1.43,2.43,0.01,1.61,92.2,2.35,2.29,-7.57,-3.06,7.52,-14.19,6.38,-8.42,-5.64,-37.19,10.6,7.31,19.81,80.19,36.58,,,,,,,
흥우산업(주),020547,2019/12,42,33.86,429.8,440.62,8.71,,,11.59,74.71,,4343.85,-290.51,,,,4206.84,2.79,5.05,3.43,,1.3,1.91,0.01,1.67,87.95,2.25,2.19,-15.05,-10.46,7.97,-16.11,-18.94,-14.22,-16.57,19.6,11.43,8.31,23.74,76.26,31.79,,,,,,,
흥우산업(주),020547,2020/12,42,32.76,511.08,523.22,9.21,,,12.51,75.32,,3215.7,-427.26,,,,2892.57,2.82,3.32,2.49,,0.93,1.24,0.02,1.31,66.45,1.63,1.59,-34.77,-7.35,-6.59,-33.94,-17.85,-4.95,-10.21,-34.08,8.98,9.27,29.45,70.55,28.86,,,,,,,
흥우산업(주),020547,2021/12,42,40,408.04,408.06,6.26,,,15.17,71.43,,2846.31,-201.3,,,,2381.22,1.82,2.9,2.13,,1.23,1.67,0.01,1.65,180.29,2.03,2.01,28.62,3.06,-2.27,-16.7,-13.45,8.79,-99.8,-16.87,7.8,6.45,31.39,68.61,26.84,,,,,,,
흥우산업(주),020547,2022/12,42,21.83,604.31,605.06,3.4,,,6.78,82.08,,2166.12,-177.73,,,,2064.04,1.33,2.64,2.02,,1.24,1.62,0,1.67,3370.77,2.01,2.01,-2.75,-10.56,2.78,-8.73,-18.13,-13.9,2368.23,-29.05,7.56,5.75,35.11,64.89,28.25,,,,,,,
흥원개발주식회사,091446,2018/12,68,1948.64,68.38,116.75,-3.07,,,37.52,4.88,,0,117.38,,,,-474.58,-77.63,-161.2,-7.87,,0.08,1.59,3.44,0.06,0.29,0.21,0.12,0,0,0,0,0,0,0,0,0.03,0.87,8422.27,-8322.27,-11686.47,,,,,,,
흥원개발주식회사,091446,2019/12,68,2324.41,69.53,113.6,2.17,,,35.25,4.12,,19.25,485.72,,,,532.92,19.44,61.22,2.67,,0.28,6.43,0.1,0.29,1.37,0.91,0.54,1066.46,122.74,88.22,0,-11.98,57.99,47.91,0,5.19,25.54,23.98,76.02,37.28,,,,,,,
흥원개발주식회사,091446,2020/12,68,0,69.85,147.28,-0.85,,,96.13,0,,19.25,610.28,,,,-1166.64,-183.87,0,-5.83,,0.02,0,1.76,0.02,0.06,0.05,0.03,-94.47,-50.93,0,0,-7.25,-26.83,-0.83,0,-0.78,-34.12,0,0,0,,,,,,,
흥원개발주식회사,091446,2021/12,68,20260.46,100.2,170,-0.39,,,94.48,0.49,,20.03,472.68,,,,61.85,-13.92,2448.97,0.47,,0.12,614.59,0.09,0.11,0.38,0.34,0.18,414.31,-2.02,0,0,166.89,-6.36,-26.88,0,8.11,67.52,40.11,59.89,5.9,,,,,,,
흥원개발주식회사,091446,2022/12,68,1380.35,216.8,222.97,-0.99,,,73.13,6.76,,38.02,337.88,,,,1429.38,-19.93,176.39,6.8,,0.15,3.94,0.06,0.17,1.16,0.34,0.26,36.54,15.88,1493.86,1432.51,201.04,-7.25,-93.75,0,16.09,113.63,20.99,79.01,39.36,,,,,,,
흥일기업주식회사,028567,2012/12,25,173.7,72.27,103.48,0.84,,,47.46,36.54,,3019.02,2067.65,,,,1486.06,4.33,5.57,1.98,,0.62,1.73,0,0.84,5.42,3.42,2.1,22.38,-2.7,2.43,0,-7.37,10.01,-30.93,85.62,11.05,17.71,19.15,80.85,18.19,,,,,,,
흥일기업주식회사,028567,2013/12,25,239.74,78.6,116.3,-4.88,,,54.58,29.43,,2027.28,1397.24,,,,-7478.62,-28.32,-32.75,-10.89,,0.44,1.33,0,0.75,4.62,2.09,1.44,-34.27,-14.24,-30.91,0,-12.2,-17.34,-11.18,0,-4.58,-9.58,0,0,0,,,,,,,
흥일기업주식회사,028567,2014/12,25,268.67,57.25,85.73,-3.99,,,54.3,27.12,,1605.27,1092,,,,2576.89,-20.84,17.3,4.93,,0.53,1.86,0,0.94,5.69,2.77,1.86,-8.76,-35.26,-40.34,0,-34.34,-43.9,-42.5,0,14.82,21.98,12.48,87.52,42.36,,,,,,,
흥일기업주식회사,028567,2015/12,25,305.67,50.2,90.36,1.6,,,54.57,24.65,,1143.55,776.06,,,,135.74,6.43,1.21,0.31,,0.64,2.5,0.52,0.99,5.28,3.51,2.11,1.23,11.69,1.51,-94.73,-1.62,48.79,99.09,0,7.9,12.92,41.78,58.22,3.75,,,,,,,
흥일기업주식회사,028567,2016/12,25,160.04,49.35,93.54,0.86,,,43.12,38.46,,1361.33,967.48,,,,147.74,3.78,0.89,0.29,,0.53,1.65,4.5,0.83,3.8,3.21,1.74,-2.7,23.82,93.17,8.84,40.55,-2.93,3.17,-42.88,7.1,14.79,36.86,63.14,3.66,,,,,,,
흥일기업주식회사,028567,2017/12,25,153.76,44.95,107.54,1.66,,,45.67,39.41,,1216.69,967.85,,,,90.36,6.89,0.41,0.16,,0.5,1.28,0,0.97,3.74,4.1,1.95,2.8,-1.92,0.5,-38.84,2.28,-14.17,5.75,87.6,6.48,12.87,35.42,64.58,2.51,,,,,,,
흥일기업주식회사,028567,2018/12,25,178.27,65.17,104.43,-0.69,,,41.79,35.94,,1465.94,1027.18,,,,-1629.8,-2.51,-7.71,-2.9,,0.52,1.38,0.92,1.04,4.29,3.82,2.02,3.77,1.62,-7.32,0,-2.73,17.25,-24.26,0,3.93,7.65,59.76,40.24,-73.29,,,,,,,
흥일기업주식회사,028567,2019/12,25,271.69,67.37,124.87,0.9,,,58.89,26.9,,1169.06,1077.61,,,,50,4.18,0.25,0.08,,0.36,1.16,0,0.74,3.26,2.39,1.38,-18.44,33.98,0.3,0,41.42,21.68,49.02,0,5.76,18.43,46.43,53.57,1.14,,,,,,,
흥일기업주식회사,028567,2020/12,25,272.23,64.96,134.76,1.24,,,53.61,26.86,,1265.74,1052.7,,,,1276.75,4.42,6.07,1.63,,0.38,1.41,0,0.8,2.87,2.78,1.41,25.43,6.47,6.32,2453.25,0.6,22.95,38.29,32.72,6.87,18.64,33.09,66.91,23.03,,,,,,,
흥일기업주식회사,028567,2021/12,25,262.27,66.13,131.08,0.1,,,52.41,27.6,,1491.59,985.09,,,,1260.44,0.31,5.66,1.54,,0.41,1.49,0,0.8,2.78,2.86,1.41,11.68,2.72,5.55,-1.28,1.49,2.79,-1.66,-92.28,6.77,16.9,30.83,69.17,22.46,,,,,,,
흥일기업주식회사,028567,2022/12,25,280.72,82.62,157.86,1.33,,,57.44,26.27,,1678.81,1675.43,,,,1398.6,4.94,5.93,1.6,,0.52,1.93,0,0.95,3.32,3.12,1.61,37.27,11.53,6.13,10.96,-0.33,37.1,31.88,2118.54,7.35,14.9,24,76,20.58,,,,,,,
흥일산업(주),020548,2012/12,22,206.06,31.26,59.12,1.52,,,39.17,32.67,,293.37,779.53,,,,400.13,5.15,5.68,1.8,,1.38,4.35,0.17,1.52,8.46,7.85,4.07,7.66,-0.1,5.85,188.91,1.37,-2.83,-6.72,20.02,16.73,12.1,43.75,56.25,10.78,,,,,,,
흥일산업(주),020548,2013/12,22,136.77,32.17,60.52,3.9,,,32.7,42.23,,349.37,531.65,,,,1569.19,9.6,20.82,7.78,,1.35,3.63,0.16,1.59,9.05,8.02,4.25,-4.31,-4.66,23.24,321.16,-0.31,-14.1,-14.6,78.33,25.11,18.1,35.2,64.8,31.73,,,,,,,
